item_code,call_number,coll_type_name,inventory_code,received_date,supplier_name,order_no,location_name,order_date,item_status_name,site,source,invoice,price,price_currency,invoice_date,input_date,last_update
4509,590,Text,4509,18 Februari 2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5328,597.9,Text,5328,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5324,582,Text,5324,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4450,523.9,Text,4450,28 Januari 2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4354,523.9,Text,4354,11/2/2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
6814,574,Text,6814,17 Juli 2017,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5333,580,Text,5333,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5332,599,Text,5332,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5330,599,Text,5330,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5331,599,Text,5331,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
114,500,Text,114,4/28/1994,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4200,500.5,Text,4200,12 Juli 2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5325,574.9,Text,5325,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4933,574,Text,4933,9/6/2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4588,510,Text,4588,3 Juni 2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4862,500,Text,4862,12 Agustus 2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
154,539,Text,154,18 Oktober 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
3670,581.9,Text,3670,11 Mei 2005,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
7888,590,Text,7888,24 Juni 2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5426,540,Text,5426,28 Oktober 2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4404,551.5,Text,4404,11/10/2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4206,597,Text,4206,12 Juli 2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4672,580,Text,4672,16 Mei 2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
7562,570,Text,7562,8 Maret 2022,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,-,Text,-,,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
2884,595,Text,2884,16 maret 2004,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4183,595,Text,4183,21 Juni 2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
136,595,Text,136,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5074,574,Text,5074,18 Maret 2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5045,574,Text,5045,18 Maret 2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5038,540.1,Text,5038,18 Maret 2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4306,580,Text,4306,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
17,539.2,Text,17,26 Mei 1992,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4815,523,Text,4815,28 Juli 2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4394,551.48,Text,4394,11/10/2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
2931,551.48,Text,2931,19 Juli 2001,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
841,530,Text,841,-,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
168,590,Text,168,10 Agustus 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
120,580,Text,120,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
6955,577.273,Text,6955,9/25/2018,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
3855,525,Reference,3855,31 Mei 2006,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4359,570,Reference,4359,11/2/2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
2886,523.2,Text,2886,16 maret 2004,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4638,523,Text,4638,26 Agustus 2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
2928,590,Text,2928,19 Juli 2001,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
148,530,Text,148,10 Agustus 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
148,530,Text,148,10 Agustus 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
24,530,Text,24,28 Januari 1989,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
26,530,Text,26,28 Januari 1989,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4208,598,Text,4208,12 Juli 2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
304,500,Text,304,9/18/1985,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4192,593,Text,4192,12 Juli 2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5814,575.1,Text,5814,4/17/2012,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4370,570,Text,4370,,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4372,513,Text,4372,11/10/2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
,2921,Text,,19 Juli 2001,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
678,582.589,Text,678,-,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4375,580,Text,4375,11/10/2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
121,533,Text,121,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
156,551.5,Text,156,18 Oktober 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4718,597,Text,4718,24 Juni 2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,597,Text,-,-,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4732,523.4,Text,4732,24 Juni 2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4643,596,Text,4643,24 Juni2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
131,529,Text,131,6 Agustus 1984,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
7855,567,Text,7855,22 Januari 2024,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4806,523.4,Text,4806,26 Agustus 2008,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5310,520,Text,5310,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5309,567,Text,5309,9/27/2009,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
5307,590,Text,5307,9/27/2010,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
7939,510,Text,7939,30 Oktober 2024,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
8002,590,Reference,8002,4/30/2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
8003,590,Reference,8003,4/30/2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
8014,510.076,Text,8014,4/30/2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
8011,510,Text,8011,4/30/2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
4307,598,Text,4307,6 Oktober 2007,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
6934,500,Text,6934,9 Februari 2018,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
6931,507,Text,6931,9 Februari 2018,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
8033,567,Reference,8033,30 Juni 2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
1145,574,Text,1145,29 Juli 2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
1146,530,Text,1146,29 Juli 2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
1147,510,Text,1147,29 Juli 2025,,,500-599,,Available,,,,,IDR,,2/20/2026,2/20/2026
3934,608,Text,3934,13 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3883,608,Text,3883,1 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4358,609,Text,4358,11/2/2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4988,641.8,Text,4988,24 Februari 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4460,664,Text,4460,28 Januari 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5170,611,Text,5170,29 mei 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5615,646.7,Text,5615,2 Mei 2011,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5299,641.6,Text,5299,9/27/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6326,635,Text,6326,9/8/2014,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
7882,633,Text,7882,4/18/2024,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5297,641.8,Text,5297,9/27/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6327,634,Text,6327,9/8/2014,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5936,641.8,Text,5936,20 Februari 2013,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5476,615,Text,5476,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5147,613.2,Text,5147,27 Mei 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4582,641.7,Text,4582,4/13/2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4708,614,Text,4708,24 Juni 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5811,641.8,Text,5811,4/17/2012,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4140,635.9,Text,4140,11 Mei 2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
268,639.3,Text,268,6 Desember 1999,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,615,Text,-,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
649,612.6,Text,649,18 Februari 1987,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4459,628.1,Text,4459,28 Januari 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4092,646.7,Text,4092,13 Desember 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4398,616,Text,4398,16 Januari 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
532,611,Text,532,23 Januari 1987,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6543,615,Text,6543,3 maret 2011,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5547,641.7,Text,5547,3 maret 2011,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4012,644,Text,4012,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4010,641.2,Text,4010,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3948,641.8,Text,3948,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3963,634.5,Text,3963,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6176,641,Text,6176,18 Januari 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5301,641.8,Text,5301,9/27/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3949,641.2,Text,3949,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5007,636.7,Text,5007,24 Februari 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5786,615,Text,5786,11/11/2012,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
365,633.5,Text,365,11/12/1985,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,618,Text,-,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5785,615,Text,5785,4/11/2012,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4578,615.6,Text,4578,4/13/2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3991,644,Text,3991,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
145,636.5,Text,145,29 Mei 1995,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5902,641.8,Text,5902,17 Oktober 2012,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3961,634.8,Text,3961,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4309,620,Text,4309,6 Oktober 2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4810,662,Text,4810,26 Agustus 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
312,627.2,Text,312,13 Maret 1985,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4415,629.136,Text,4415,11/17/2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4663,615.6,Text,4663,16 Maret 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5482,615,Text,5482,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5100,613.2,Text,5100,4/15/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5480,615,Text,5480,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5477,615,Text,5477,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5481,615,Text,5481,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
,615,Text,,,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5428,615,Text,5428,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5479,615,Text,5479,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5485,615,Text,5485,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
140,602,Text,140,29 Mei 1995,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4405,630,Text,4405,11/10/2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5483,615,Text,5483,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3189,665.8,Text,3189,5 Maret 2003,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
500,674,Text,500,12 Januari 1988,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5234,641.2,Text,5234,,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
147,635,Text,147,29 Mei 1995,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
559,633.18,Text,559,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
195,631,Text,195,4/23/1996,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
,636.5,Text,,,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
127,636.5,Text,127,4/28/1994,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
70/89,636.6,Text,70/89,17 Juli 1989,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
519,636,Text,519,18 Januari 1997,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
522,636.5,Text,522,23 Januari 1987,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
64/89,636.6,Text,64/89,17 Juli 1989,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
129,636.08,Text,129,28 Apriil 1994,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6992,659.1,Text,6992,11/10/2018,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4790,636.6,Text,4790,12 Juli 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
59/93,634.97,Text,59/93,25 Februari 1993,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
65/89,639.31,Text,65/89,17 Juli 1989,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
64/89,639.31,Text,64/89,17 Juli 1989,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
98,636.31,Text,98,28 Apriil 1994,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
283,633.5,Text,283,6 Desember 1999,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4886,634.3,Text,4886,12 Agustus 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
336,633.6,Text,336,19 Desember 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
72,639.5,Text,72,17 juli 1984,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4808,638.2,Text,4808,12 Juli 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5437,646.4,Text,5437,28 Oktober 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,646.3,Text,-,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4171,611,Text,4171,18 Juni 2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
,,Text,,10/19/1901,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4530,658.4,Text,4530,2 Maret 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
2929,635.9,Text,2929,19 Juli 2001,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
638,635.9,Text,638,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5298,641.8,Text,5298,9/27/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4371,646.7,Text,4371,11/10/2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,-,Text,-,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4632,621.39,Text,4632,17 Juni 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6959,616.74,Text,6959,9/25/2016,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6960,616.53,Text,6960,9/25/2018,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
267,670,Text,267,6 Desember 1998,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4674,613.04,Text,4674,2 Juli 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4821,610,Text,4821,12 Juli 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6545,616.029.8,Text,6545,5 Agustus 1916,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5475,615.6,Text,5475,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5097,615.9,Text,5097,4/15/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
293,616,Text,293,6 Desember 1998,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
2772,679,Text,2772,4/25/2000,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3977,664,Text,3977,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5940,633.8,Text,5940,20 Februari 2013,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4846,663.6,Text,4846,9/4/2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5168,612.6,Text,5168,25 Mei 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5859,646.7,Text,5859,14 Juli 2012,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
311,629.13,Text,311,13 Maret 1985,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
19,686,Text,19,28 Januari 1989,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,634,Text,-,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6098,634,Text,6098,9/30/2013,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4238,628.4,Text,4238,26 Juli 2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
338,628.4,Text,338,19 Desember 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4811,628.4,Text,4811,,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4249,634.9,Text,4249,28 Juli 2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
7575,615.6,Text,7575,25 Juli 2022,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6509,641,Text,6509,5 Juni 2016,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
7146,616,Text,7146,26 Oktober 2019,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4640,615.6,Text,4640,20 Juni 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4669,613.2,Text,4669,2 Juli 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4670,613.2,Text,4670,2 Juli 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4607,615.1,Text,4607,4/30/2013,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5984,615.1,Text,5984,4/30/2013,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4368,602,Text,4368,11/2/2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4675,634.9,Text,4675,16 Mei 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5574,610,Reference,5574,3 maret 2011,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3849,621.3,Text,3849,22 Mei 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6703,611.31,Text,6703,23 Mei 2017,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
77,612.3,Text,77,9 Oktober 1984,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4424,641.1,Text,4424,,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
63,632,Text,63,17 Juli 1984,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5163,615.5,Text,5163,,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5096,664.8,Text,5096,4/15/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5295,634.4,Text,5295,9/27/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
7137,641.1,Text,7137,26 Oktober 2019,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4894,636.08,Text,4894,12 Agustus 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4888,636,Text,4888,12 Agustus 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
637,636,Text,637,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
655,636,Text,655,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6387,641.8,Text,6387,27 Februari 2015,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
6305,641.8,Text,6305,31 Juli 2014,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5746,615,Text,5746,31 Oktober 2011,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4655,615.6,Text,4655,16 Mei 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4389,634.9,Text,4389,,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
2930,634.9,Text,2930,19 Juli 2001,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4181,634.9,Text,4181,21 Juni 2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5470,634.9,Text,5470,17 Desember 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5810,613.2,Text,5810,4/17/2012,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5099,613.3,Text,5099,4/15/2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3995,664,Text,3995,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4005,664,Text,4005,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5530,639.7,Text,5530,3 maret 2011,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
2888,611,Text,2888,16 Maret 2004,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
141,621,Text,141,29 Mei 1995,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3966,634.4,Text,3966,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4713,641.1,Text,4713,24 Juni 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5179,641.34,Text,5179,31 Mei 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
5136,641.2,Text,5136,3 Mei 2010,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3950,641.7,Text,3950,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
180,699,Text,180,-,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4423,641.3,Text,4423,18 Januari 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4657,615.6,Text,4657,16 Mei 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4432,623,Text,4432,5 Januari 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4736,623.8,Text,4736,24 Juni 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4199,623.8,Text,4199,12 Juli 2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4373,658.31,Text,4373,11/10/2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
111,629.41,Text,111,6 Agustus 1984,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4414,611,Text,4414,17 Januari 2008,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4004,664,Text,4004,25 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4334,629.8,Text,4334,11/2/2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
290,664,Text,290,12 Desember 1993,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4337,610,Text,4337,11/2/2007,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
4813,628.11,Text,4813,26 Agustus 2009,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
124,636.1,Text,124,6 Agustus 1984,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
272,635,Text,272,6 Desember 1998,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
3962,641.2,Text,3962,23 Juli 2006,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
208,611,Text,208,11/2/1984,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
196,611,Text,196,11/2/1984,,,600-699,,Available,,,,,IDR,,2/20/2026,2/20/2026
